52, 4.073382580034791e+000, 3.531794224589755e-002, 2.305068226496347e+000
53, 3.943053285317545e+000, 1.936136419903072e-001, 4.763155706361307e+000
54, 2.507576357310709e+000, 2.734443033685038e-001, 2.303917705794328e+000
55, 4.169625751518296e+000, 7.631475932857264e-002, 1.295294557023777e+000
56, 2.857911526841029e+000, 8.436552110254209e-002, 6.238890260151830e+000
57, 2.566425046540727e+000, 4.589950208070336e-003, 1.175256897113062e+000
58, 4.519810541093173e+000, 3.963720424906759e-002, 6.008019105946556e+000
59, 2.150474089785455e+000, 2.061732514721633e-001, 1.533644095792179e+000
60, 2.913201223792230e+000, 2.713672571970976e-001, 2.344377683815352e+000
61, 3.235766228217414e+000, 4.694523489782993e-001, 1.255218085903426e+000
62, 3.975886242255928e+000, 4.450506632306660e-003, 4.329025894799229e+000
63, 4.189325525681325e+000, 1.092314745196493e-001, 3.280901535259338e-001
64, 3.437576128421888e+000, 1.795624496394710e-001, 5.389230721710327e+000
65, 4.675303415021211e+000, 3.053506728751018e-002, 5.538990166423217e+000
66, 3.716029679250466e+000, 2.428209506366682e-001, 5.530169507707733e-001
67, 3.339829157383953e+000, 1.973049918718839e-001, 4.343599157024811e+000
68, 4.045261528366955e+000, 1.299986911838507e-001, 2.781383797132478e+000
69, 3.028542649616993e+000, 3.149733368117663e-001, 4.331135182752932e+000
70, 3.711668660542619e+000, 6.666143343714800e-002, 5.749918961793484e+000
71, 3.825456160161138e+000, 2.403171689297319e-001, 2.448499807348129e+000
72, 2.859766212958159e+000, 7.882446900295601e-002, 5.850589523220203e+000
73, 3.510209646900845e+000, 2.200728471567527e-001, 1.358573195634858e+000
74, 3.056162434766686e+000, 4.136049067360332e-001, 9.656703758951506e-001
75, 3.007589709158605e+000, 1.707672003683177e-001, 8.379625779709706e-001
76, 3.351909680471206e+000, 4.580461184160363e-001, 3.995758398114207e+000
77, 2.896859935300760e+000, 1.309896794147372e-002, 2.190974923546067e+000
78, 4.182508301034577e+000, 1.271950029540509e-001, 2.463840083375057e+000
79, 3.579434553056429e+000, 2.956539245005591e-001, 2.794806538656041e+000
80, 3.335367885372478e+000, 3.298976819923949e-001, 6.074941060114032e+000
81, 3.732872234260078e+000, 2.493661357194926e-002, 3.361246230950376e+000
82, 3.394767967772454e+000, 1.556321124561769e-002, 1.261737703214871e+000
83, 2.707230811487167e+000, 3.132139448521298e-001, 2.014369995786052e+000
84, 3.588306970427564e+000, 2.628909589586721e-001, 4.689905888332723e+000
85, 2.864879131443220e+000, 1.354089092741722e-001, 2.408231582777442e+000
86, 2.721015640736106e+000, 2.151878185032165e-001, 3.755107817941766e+000
87, 3.390657582323679e+000, 4.323065708540115e-001, 4.998820696824996e+000
88, 4.586880001220740e+000, 7.112116513203082e-002, 3.757217105895469e+000
89, 3.684500015259255e+000, 1.870107078263191e-001, 1.945722260565547e+000
90, 2.536599688711203e+000, 8.659426602783209e-002, 1.222619999346203e+000
91, 2.974656498916593e+000, 3.743503058120534e-001, 6.471678948860471e-001
92, 4.180904248176519e+000, 7.461021246219569e-002, 1.569501991005124e+000
93, 2.904980452894681e+000, 1.868934316786750e-001, 2.843128408140865e+000
94, 3.394818094424268e+000, 3.234412794594854e-001, 7.549333339752200e-001
95, 2.444216269417401e+000, 8.422747265752603e-002, 5.648481386565419e+000
96, 2.475595553453169e+000, 2.253435571345561e-001, 6.210894256402686e-001
97, 2.893200689718314e+000, 2.591227795566582e-001, 3.606115387030223e+000
98, 4.437703085421307e+000, 8.713448931858757e-002, 1.952433631327328e+000
99, 2.930695425275429e+000, 6.417425570235551e-002, 3.268054054086786e+000
100, 3.755228720969268e+000, 1.692455681340729e-001, 5.518472547237200e+000
101, 3.669411893063143e+000, 5.145977145316744e-002, 1.043905783632486e+000
102, 3.827761986144596e+000, 1.839924897474195e-001, 1.663077674769389e+000
103, 3.495622791222877e+000, 3.059260262554553e-001, 4.670730543299063e+000
104, 3.643095400860622e+000, 6.056869145796556e-002, 4.849828265913453e+000
105, 2.599458510086368e+000, 8.762421287375218e-002, 3.025677692861315e+000
106, 3.357072725608081e+000, 1.039541822461176e-001, 5.363152252464548e+000
107, 2.757507843256935e+000, 1.485162576507240e-002, 1.004788079763818e-001
108, 2.253434232612079e+000, 4.940516659790266e-002, 5.150881182941925e+000
109, 3.525698782311472e+000, 1.853678736351668e-001, 4.432572757980997e+000
110, 2.963227622302926e+000, 1.520769435392082e-002, 1.778896758772699e+000
111, 3.643797173986022e+000, 2.932930033293661e-001, 3.932288006052791e+000
112, 1.963952818384350e+000, 1.094441174796911e-001, 6.025276916476851e+000
113, 2.587127353740043e+000, 1.243901287591218e-002, 6.221632449621536e+000
114, 2.091725653859065e+000, 1.832546757348195e-001, 5.019721822911686e+000
115, 4.122456572161015e+000, 1.093252818006875e-001, 4.893931559490873e+000
116, 4.283463377788629e+000, 8.710070252699020e-002, 3.405541277978132e+000
117, 3.394667714468825e+000, 3.576395715457912e-001, 3.576010095327376e+000
118, 3.489858226264230e+000, 1.943528022413949e-001, 1.442752960332628e+000
119, 4.405070635090183e+000, 6.098170706574163e-002, 3.424716623011793e-001
120, 3.864153935361797e+000, 9.729164388794998e-002, 4.263254461333773e+000
121, 4.173034363841670e+000, 1.601925530228408e-001, 4.208796481438177e+000
122, 1.877634723960082e+000, 6.567388315186559e-003, 6.044835768411184e+000
123, 3.620287774285104e+000, 6.057642799707529e-002, 1.294911050123104e+000
124, 2.346970564897610e+000, 1.578571495956711e-001, 1.520221354268617e+000
125, 2.964881801812799e+000, 3.621435705148036e-002, 2.792697250702338e+000
126, 4.000648808252205e+000, 1.949485228421784e-001, 2.773138398768004e+000
127, 3.307697973570971e+000, 4.875216545620464e-002, 4.875906735159231e+000
128, 2.309525955992309e+000, 1.903033312821831e-001, 5.573314034033469e+000
129, 2.931046311838130e+000, 1.649826575921748e-001, 4.000168727471949e+000
130, 3.377624652851954e+000, 2.465353689423321e-001, 4.968331898221476e+000
131, 3.873427365947447e+000, 1.052763545005299e-001, 3.103913100598650e+000
132, 4.005761726737267e+000, 1.184165555711480e-001, 5.779448993145321e+000
133, 3.066538651692251e+000, 3.920503713368597e-001, 1.278420253394156e+000
134, 3.882149403363140e+000, 1.938749900609356e-001, 4.044272021049369e+000
135, 3.143783822138127e+000, 1.334729822651533e-001, 5.828154369530819e+000
136, 2.945583040864284e+000, 3.015682751014955e-001, 2.298356855734566e+000
137, 4.001400708029419e+000, 1.952501266894691e-001, 3.841013363692566e+000
138, 3.973730796227912e+000, 2.424003513721745e-001, 4.920201782186988e+000
139, 4.510787743766594e+000, 3.522699255157715e-002, 2.216094625540162e+000
140, 2.790491180150761e+000, 2.452001289710494e-002, 4.928063673650788e-001
141, 2.707280938138981e+000, 3.536645062642097e-001, 1.505264585142361e-001
142, 4.508080904568621e+000, 7.394326801620728e-002, 4.276868956307673e+000
143, 4.385822000793481e+000, 9.576567755742120e-002, 1.976402812619404e+000
144, 3.835180730613117e+000, 8.579291710631605e-002, 1.462503565717298e+000
145, 2.495094821008942e+000, 2.686847151939903e-001, 6.452503603826810e-001
146, 4.504521912289803e+000, 8.549699022191917e-002, 3.334017241002578e+000
147, 2.591087359233375e+000, 1.048735692052686e-001, 5.315213889880397e+000
148, 2.903426526688437e+000, 1.164328205754135e-001, 2.979848618230866e-001
149, 2.267369441816462e+000, 2.178728108968510e-001, 3.993840863610841e+000
150, 3.451561464278085e+000, 1.427454981700738e-001, 5.471876458805404e+000
151, 3.761945692312387e+000, 2.399771482668801e-002, 5.107353149715515e+000
152, 2.708534104434340e+000, 2.593931347142159e-001, 4.964496829214743e-001
153, 4.552442991424298e+000, 5.286349676732196e-002, 4.502179260453185e+000
154, 2.450782860805078e+000, 2.208958811703440e-001, 2.427215174360766e+000
155, 2.471234534745323e+000, 2.355789893619189e-001, 2.236228737825506e+000
156, 4.088320322275460e+000, 9.877413587579376e-002, 5.858259661233666e+000
157, 2.999218558305612e+000, 2.022803123929460e-001, 4.342065129422118e+000
158, 3.070448530533768e+000, 2.815498219862924e-001, 6.203415871839558e+000
159, 3.918791985839412e+000, 1.191898277054975e-001, 5.629881301882768e+000
160, 2.160649800103763e+000, 8.078171743014484e-002, 4.590961107959034e+000
161, 1.998690588091677e+000, 1.492244873079650e-002, 3.700649838046170e+000
162, 2.779062303537095e+000, 2.260969751174136e-001, 4.757978363202218e+000
163, 3.910320581682790e+000, 4.012367193467252e-003, 4.229889360975204e+000
164, 2.516699407940916e+000, 1.168566517187941e-001, 1.188104378285614e+000
165, 2.831394528031251e+000, 2.796680967175191e-001, 1.646011617689431e+000
166, 3.898139805291910e+000, 8.903655448458143e-002, 5.423938096221253e+000
167, 2.963327875606555e+000, 6.236804464358779e-002, 1.808043283223863e+000
168, 2.940018982512894e+000, 4.126044699445591e-003, 3.993457356710168e+000
169, 2.436145878475295e+000, 1.307823976170330e-001, 5.937837343123358e+000
170, 2.093480086672567e+000, 6.656480418942751e-003, 1.445821015538013e-001
171, 2.904128299813837e+000, 2.135466729505677e-001, 1.329234917733356e+000
172, 2.760014175847652e+000, 3.454180776313804e-001, 5.170248281425923e+000
173, 3.259275627918333e+000, 7.491447452191265e-002, 2.892025537976700e+000
174, 4.194839457380901e+000, 1.538749937801152e-001, 3.912537400668120e+000
175, 3.303938474684896e+000, 1.269271726128742e-001, 4.645227334404294e+000
176, 3.396422147282327e+000, 1.881286845301247e-001, 5.497763174600846e+000
177, 3.078919934690390e+000, 5.390505361547213e-002, 4.916174959729919e+000
178, 1.943100131229591e+000, 8.838139957677105e-002, 4.922311070140690e-001
179, 3.606202185125278e+000, 4.681561228236655e-002, 2.184455306234622e+000
180, 3.070849543748283e+000, 1.601650294471336e-001, 1.335562781594465e+000
181, 4.328025971251564e+000, 1.248526025831973e-002, 1.156656812430411e+000
182, 4.015285790581988e+000, 1.385594295161136e-001, 3.365848313758455e+000
183, 3.656228583635976e+000, 2.199347579099474e-001, 5.853465824975252e+000
184, 3.446548799096652e+000, 3.264985561425193e-001, 5.028158974726496e+000
185, 3.598031540879544e+000, 2.363510820758812e-001, 4.272842133850603e+000
186, 3.650464018677328e+000, 1.654518506744918e-001, 3.149358668328426e+000
187, 3.557629459517197e+000, 8.469440324929191e-002, 5.567944937424044e+000
188, 3.249350550859096e+000, 2.548639802515358e-001, 3.518867567127067e+000
189, 4.131629749443037e+000, 1.458316430433809e-002, 6.213578804707399e+000
190, 3.938241126743370e+000, 1.483087825613934e-001, 3.134593652652507e+000
191, 3.778036347544786e+000, 2.744865526263894e-001, 3.159521601196266e+000
192, 3.200677571947386e+000, 4.213819303565918e-001, 1.851379562999936e+000
193, 3.773324442274239e+000, 2.427605813569761e-001, 4.595754944217449e+000
194, 2.729436918240913e+000, 2.974611261431491e-001, 2.172758345764089e+000
195, 3.144836481826228e+000, 2.549339762977924e-001, 4.079554655911304e+000
196, 2.243559282204657e+000, 4.267411417418826e-002, 6.058066756484410e+000
197, 2.829890728476821e+000, 3.179002676883982e-001, 5.250209470216287e-001
198, 3.385644917142247e+000, 1.047351224397876e-001, 8.857091871047856e-001
199, 2.223608874782556e+000, 1.380077970939512e-001, 1.260778935963188e+000
200, 2.821820337534715e+000, 2.874205758486943e-002, 4.147051870429790e+000
201, 4.019295922727133e+000, 1.174441218588395e-001, 3.792691494207741e+000
202, 2.602967375713370e+000, 1.280623943563288e-001, 3.521743868882116e+000
203, 3.148445600756859e+000, 1.026591187794611e-001, 1.205745695716582e+000
204, 3.551764641254921e+000, 3.426112713973674e-001, 7.547415805248834e-001
205, 2.968841807306131e+000, 3.582330216878664e-001, 2.837759311531440e+000
206, 3.458428815576647e+000, 2.590956979646475e-001, 3.475914794251667e+000
207, 3.542992477187414e+000, 1.991346661979687e-001, 1.002295284909442e+000
208, 1.973476882229072e+000, 1.392437417030938e-001, 8.072820259171135e-001
209, 3.858238990447706e+000, 6.688336419258542e-002, 4.527490715897617e+000
210, 3.272258430738243e+000, 2.906564721755289e-001, 1.927122175882896e-001
211, 1.881594729453413e+000, 9.380125181872200e-002, 4.029315251923113e+000
212, 3.788863704336680e+000, 2.927533524306548e-001, 4.044272021049369e+000
213, 2.821168691061128e+000, 2.804330517676070e-001, 6.101594789710820e-001
214, 2.791694219794305e+000, 1.108760668552969e-001, 4.051366898711823e+000
215, 3.716731452375866e+000, 1.171594531083728e-001, 1.904687022193513e+000
216, 3.785254585406049e+000, 1.876477896486840e-001, 6.278199717470835e+000
217, 3.267696905423139e+000, 4.858042169312848e-001, 3.592309138605987e+000
218, 4.357951582384716e+000, 4.865490888693355e-003, 1.552244180474830e+000
219, 3.415570528275399e+000, 1.979635322198552e-001, 4.158365323999649e+000
220, 3.837787316507462e+000, 6.606426671595490e-002, 1.271325375731701e-001
221, 4.097994766075625e+000, 1.418789109267571e-001, 2.613024267736937e+000
222, 2.854603167821284e+000, 2.507910203710023e-001, 7.752591997109003e-001
223, 3.104183767204809e+000, 3.036649109911396e-001, 5.477053801964493e+000
224, 3.624297906430250e+000, 1.966036937185612e-001, 2.513312473561902e+000
225, 1.974329035309915e+000, 1.409862756140113e-001, 9.160062322579694e-001
226, 4.445472716452528e+000, 5.359429497603867e-002, 3.758367626597488e+000
227, 4.041602282784509e+000, 3.199888376741955e-003, 3.424524869561456e+000
228, 3.164636509292886e+000, 1.164370746545675e-001, 1.126935027628237e+000
229, 2.825479583117160e+000, 2.299047866929524e-001, 4.344749677726831e+000
230, 2.983929929502243e+000, 4.228611627219680e-001, 6.324028792101284e-001
231, 2.555196676534318e+000, 5.263383756441294e-002, 4.663443912186271e-001
232, 2.094632999664296e+000, 1.808465291158727e-001, 4.236600731736985e+000
233, 3.265741966002381e+000, 1.997856863179936e-001, 3.073424301995130e+000
234, 3.305592654194769e+000, 1.014029724010404e-001, 1.814371147084971e+000
235, 2.960320276497696e+000, 1.606080586055285e-001, 2.666715233831187e+000
236, 3.578632526627399e+000, 3.474628131427645e-001, 4.358364172700730e+000
237, 2.805629428998687e+000, 2.689080135314493e-001, 4.502179260453185e+000
238, 3.220377346110416e+000, 3.628464166955654e-001, 2.026833970057931e+000
239, 2.396044557023835e+000, 1.693312082180589e-001, 5.441771167102557e+000
240, 2.842673024689474e+000, 1.687891315671580e-001, 2.465949371328760e+000
241, 4.249978774376659e+000, 1.072008032339470e-001, 2.447157533195773e+000
242, 3.703147129734183e+000, 2.672593280119233e-001, 5.545318030284324e+000
243, 2.705075365459151e+000, 6.535740305302618e-002, 3.865366051885315e+000
244, 4.368578432569353e+000, 1.057133001715995e-001, 3.789623439002355e+000
245, 4.029020493179113e+000, 1.848667487718209e-001, 3.383681384639759e+000
246, 3.448603991821039e+000, 6.349039079124734e-002, 1.574295827263540e-001
247, 2.648131488998077e+000, 3.382623829834473e-002, 5.347236716086610e+000
248, 3.382186178167058e+000, 2.562513605739413e-002, 6.214537571959082e+000
249, 3.773775582140568e+000, 3.930407611426003e-002, 1.158766100384113e+000
250, 4.583471388897366e+000, 7.480493916478181e-002, 2.954153655885760e+000
251, 4.227371654408398e+000, 1.313826527467814e-001, 4.972166967228208e-001
252, 3.599184453871273e+000, 9.565218150753323e-002, 5.431799987685054e+000
253, 2.174083742790002e+000, 1.309145197123308e-001, 2.080333182701844e+000
254, 3.769464690084536e+000, 2.853901450296146e-001, 2.603053088319434e+000
255, 2.835003646961882e+000, 1.605642114830088e-001, 1.940928424307131e+000
256, 3.576627460554826e+000, 2.552703199355551e-001, 1.507182119645728e-001
257, 3.358827158421583e+000, 3.311155862890771e-001, 4.367760091767224e+000
258, 2.060296243171484e+000, 1.547377017240790e-001, 2.904681265698916e+000
259, 3.213660374767296e+000, 3.212718604387128e-001, 9.127464236022471e-002
260, 3.923704397717216e+000, 3.444231256820611e-002, 2.672084330440612e+000
261, 4.121403912472915e+000, 8.941883687342722e-002, 2.451376109103178e+000
262, 2.818812738425855e+000, 8.806089755474855e-002, 4.852704567668502e+000
263, 4.664576311532945e+000, 1.020892703713950e-002, 2.184455306234622e+000
264, 3.855030884731590e+000, 1.824829560635861e-001, 4.373896202177995e-001
265, 2.800466383861812e+000, 1.823232295602922e-001, 1.790401965792895e+000
266, 3.133758491775261e+000, 3.777383884884855e-001, 4.659608843179539e-002
267, 4.060048890652181e+000, 9.923969837191426e-002, 3.587323548897235e+000
268, 3.203835551011689e+000, 3.479475122706495e-001, 5.799774858881001e+000
269, 3.636629062776574e+000, 3.499299179660276e-001, 1.600374296509318e+000
270, 3.888816248054445e+000, 5.277146037191082e-002, 1.177557938517101e+000
271, 2.802621829889828e+000, 2.671576272493430e-001, 1.136522700145067e+000
272, 4.660566179387798e+000, 5.390649316482842e-002, 1.397115639152515e+000
273, 3.568456816309091e+000, 4.846267102604104e-003, 2.690300908222590e-001
274, 2.861169759208960e+000, 3.196107138017434e-001, 2.199412075360877e-001
275, 3.870269386883145e+000, 1.418990624112674e-001, 4.329601155150239e+000
276, 4.429031174657429e+000, 1.671631149344644e-002, 6.078584375670428e-002
277, 2.633444380016480e+000, 1.180147352293301e-003, 5.990186035065252e+000
278, 4.212584292123173e+000, 3.216371007874417e-002, 5.715786847633567e+000
279, 3.158821817682424e+000, 3.090445110323510e-001, 3.330949185797192e+000
280, 3.845506820886868e+000, 2.782216509183607e-001, 1.503730557539668e+000
281, 3.583745445112461e+000, 2.154312305571726e-001, 5.781366527648687e-001
282, 3.824303247169408e+000, 2.500235524120561e-001, 5.801500639934031e+000
283, 2.323761925107577e+000, 2.673120092775267e-001, 4.120781647733675e-001
284, 3.872073946348460e+000, 1.909747535328658e-001, 1.888387978914901e+000
285, 4.103157811212500e+000, 7.124723123792269e-002, 2.356266397736221e+000
286, 3.549308435316019e+000, 2.676154925783677e-001, 2.081483703403864e+000
287, 4.626530182805872e+000, 2.919927489972141e-002, 9.560827033783202e-001
288, 3.510811166722617e+000, 2.768607763769198e-001, 1.886086937510862e+000
289, 3.083230826746422e+000, 3.634438562265340e-001, 1.491841843618799e-001
290, 3.976838648640400e+000, 7.078770386761718e-002, 4.979261844890663e+000
291, 2.920269081698050e+000, 3.384267132659480e-001, 1.527124478480735e+000
292, 3.472564531388287e+000, 5.303438340775908e-002, 5.961231264064424e+000
293, 2.990747154148991e+000, 1.770587490259476e-001, 4.808217767190409e+000
294, 4.145615085299234e+000, 9.362438552837951e-002, 3.721167457232187e+000
295, 3.406798364207892e+000, 1.736512354027206e-001, 3.087805810770375e+000
296, 3.294865550706504e+000, 2.333608762928329e-001, 2.474003016242897e+000
297, 3.503392422254097e+000, 7.410129910007619e-002, 2.863070766975872e+000
298, 3.791771050141911e+000, 3.022058149931263e-001, 2.653292492307625e+000
299, 2.316493560594501e+000, 2.013078083882053e-001, 5.180986474644772e+000
300, 3.098820215460677e+000, 2.656106406834132e-001, 5.304667450111883e+000
301, 2.941021515549180e+000, 2.907358623961294e-001, 2.181579004479572e+000
302, 2.073730185857723e+000, 1.448882564492316e-001, 5.092971640940270e+000
303, 3.493016205328532e+000, 2.317611425811333e-001, 2.873425453294049e+000
304, 3.106690099795526e+000, 3.034521984455630e-001, 2.072279537787707e+000
305, 2.667680883205664e+000, 1.914172738003480e-001, 4.496043150042413e+000
306, 3.143583315530869e+000, 5.853668261352033e-002, 4.998245436473987e+000
307, 2.246917767876217e+000, 2.551934825127328e-001, 5.113681013576623e+000
308, 3.897187398907438e+000, 2.137322350555072e-001, 2.753963053734343e+000
309, 3.068744224372082e+000, 2.661229974375244e-001, 4.268431804492862e-001
310, 2.797158024842067e+000, 3.347919927577570e-001, 5.893734049545938e+000
311, 3.748261116367077e+000, 1.133521618659326e-001, 2.051570165151353e+000
312, 2.163456892605365e+000, 2.900846709081308e-002, 2.361060233994636e+000
313, 2.704674352244636e+000, 9.301883801549181e-002, 4.083006218017363e+000
314, 2.706879924924466e+000, 7.301741990251018e-002, 1.667488004127131e+000
315, 2.966836741233558e+000, 1.046685864691803e-001, 5.025857933322457e-001
316, 3.017965926084170e+000, 2.339104068073750e-001, 1.209005504372304e+000
317, 4.028118213446455e+000, 1.019303265829035e-001, 2.948017545474989e+000
318, 3.475020737327189e+000, 2.853379517676850e-001, 1.510058421400777e+000
319, 4.283363124485000e+000, 7.914494670844470e-002, 4.840432346846959e+000
320, 2.545472106082339e+000, 9.631590675774431e-002, 3.257124107417599e+000
321, 4.414344065675833e+000, 1.187320842174416e-001, 3.500650989345089e+000
322, 3.301482268745994e+000, 3.878212763443504e-001, 2.193659471850779e+000
323, 4.496952787865841e+000, 6.480751909045446e-002, 5.951260084646921e+000
324, 2.713496642963958e+000, 9.452677157312782e-002, 4.101606302700014e+000
325, 3.816483489486373e+000, 4.419675437346270e-002, 4.295852547890997e+000
326, 4.421010910367137e+000, 3.112357377532384e-002, 2.531529051343880e+000
327, 4.210729606006042e+000, 8.785524719090460e-002, 4.544556772977575e-002
328, 2.484217337565233e+000, 2.047466331824533e-001, 2.202096623665589e+000
329, 2.866433057649464e+000, 1.952300750096791e-001, 1.552819440825840e+000
330, 3.185539323099460e+000, 1.243748752581503e-001, 9.135134374035936e-001
331, 2.529682210760826e+000, 3.246157981936009e-001, 5.715786847633567e+000
332, 4.242760536515396e+000, 1.011214300657136e-001, 9.384413859473524e-001
333, 3.023128971221046e+000, 3.418017591499406e-001, 3.495281892735664e+000
334, 3.726806909390545e+000, 3.151404085492874e-001, 1.640450767629669e+000
335, 3.916285653248695e+000, 9.269426302910490e-002, 5.016270260805628e-001
336, 4.023707068086795e+000, 1.032380231851296e-001, 3.661532134177502e+000
337, 3.941800119022187e+000, 8.803764778328203e-002, 1.406319804768673e+000
338, 3.149297753837702e+000, 4.418336519683578e-001, 2.372373687564496e+000
339, 1.993427289651173e+000, 1.331730278735782e-001, 2.964124835303264e+000
340, 3.008090975676748e+000, 2.872863501359194e-001, 7.549333339752200e-001
341, 3.096564516129032e+000, 2.350958168342948e-001, 5.591147104914773e+000
342, 2.972651432844020e+000, 4.174338275767620e-001, 9.783261036173666e-001
343, 3.634523743400372e+000, 2.895038311814916e-001, 1.617823860489949e+000
344, 3.845306314279611e+000, 3.394522845677565e-002, 1.133071138039008e+000
345, 2.683871791741691e+000, 5.319207303660158e-002, 6.247135658516305e+000
346, 2.986636768700217e+000, 2.396033186227536e-001, 3.871502162296086e-001
347, 3.924556550798059e+000, 1.267932481338865e-001, 7.052691903380388e-001
348, 2.991348673970763e+000, 2.632892514870963e-001, 3.792883247658078e-001
349, 2.559206808679464e+000, 2.541778016486880e-001, 5.130363563755908e+000
350, 2.671540635395367e+000, 4.642015732255111e-002, 5.740714796177326e+000
351, 3.256418408764916e+000, 4.406145345669649e-001, 3.541494474266786e+000
352, 3.392261635181737e+000, 4.282897466157768e-001, 7.829293377243645e-001
353, 2.303360377819147e+000, 1.544042339390120e-001, 3.154919518388188e+000
354, 2.483014297921689e+000, 7.273672432663149e-002, 5.020872343613705e+000
355, 3.427300164799951e+000, 3.435429836462586e-001, 2.353965356332182e+000
356, 4.499208487197485e+000, 8.270124344682436e-002, 6.082419444677160e-001
357, 2.666327463606677e+000, 6.365641331005824e-002, 1.845626959489838e+000
358, 2.230977492599262e+000, 5.920441957343991e-002, 2.847155230597934e+000
359, 3.368702108829005e+000, 8.249531976432956e-002, 2.689533894421243e+000
360, 3.801044480727561e+000, 1.659131877234217e-001, 5.026241440223131e+000
361, 3.206843150120548e+000, 3.581096858519649e-002, 4.313110358421291e+000
362, 3.635375896481216e+000, 1.751424748020830e-001, 4.367184831416214e+000
363, 2.005658192693869e+000, 1.118169791015445e-001, 5.144745072531154e-001
364, 4.637808679464095e+000, 5.250653732058031e-002, 1.173722869510369e+000
365, 2.799313470870083e+000, 9.055451662091042e-002, 4.557979514501137e+000
366, 2.788837000640888e+000, 2.359631218558982e-001, 8.993236820786847e-002
367, 2.597503570665609e+000, 8.848137926131428e-002, 2.916761733070122e+000
368, 3.707207388531144e+000, 1.669487851869812e-001, 3.355685380890615e-002
